header,class,gene,mechanism,group
gb|ACH58991.1|ARO:3002484|LRA-13_[uncultured_bacterium_BLR13]_,cephalosporin;penam,LRA-13,antibiotic_inactivation,class_C_LRA_beta-lactamase;class_D_LRA_beta-lactamase
gb|ACH59002.1|ARO:3002483|LRA-5_[uncultured_bacterium_BLR5]_,cephalosporin;penam,LRA-5,antibiotic_inactivation,class_A_LRA_beta-lactamase
gb|ACH58980.1|ARO:3002482|LRA-1_[uncultured_bacterium_BLR1]_,cephalosporin;penam,LRA-1,antibiotic_inactivation,class_A_LRA_beta-lactamase
gb|AAC09015.1|ARO:3002481|AER-1_[Aeromonas_hydrophila]_,penam,AER-1,antibiotic_inactivation,AER_beta-lactamase
gb|ACY56711.1|ARO:3002480|OXA-144_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-144,antibiotic_inactivation,OXA_beta-lactamase
gb|ADW77562.1|ARO:3002479|LEN-25_[Klebsiella_pneumoniae]_,penam;penem,LEN-25,antibiotic_inactivation,LEN_beta-lactamase
gb|AAL50725.1|ARO:3002478|LEN-15_[Klebsiella_pneumoniae]_,penam;penem,LEN-15,antibiotic_inactivation,LEN_beta-lactamase
gb|AAP93847.1|ARO:3002477|LEN-14_[Enterobacter_cloacae]_Partial,penam;penem,LEN-14,antibiotic_inactivation,LEN_beta-lactamase
gb|AAP93848.1|ARO:3002476|LEN-6_[Klebsiella_pneumoniae]_,penam;penem,LEN-6,antibiotic_inactivation,LEN_beta-lactamase
gb|AAN05030.1|ARO:3002475|LEN-3_[Klebsiella_pneumoniae]_Partial,penam;penem,LEN-3,antibiotic_inactivation,LEN_beta-lactamase
gb|AGB34168.1|ARO:3002474|LEN-26_[Klebsiella_pneumoniae]_,penam;penem,LEN-26,antibiotic_inactivation,LEN_beta-lactamase
gb|AAZ79401.1|ARO:3002473|LEN-17_[Klebsiella_pneumoniae]_,penam;penem,LEN-17,antibiotic_inactivation,LEN_beta-lactamase
gb|AAN05031.1|ARO:3002472|LEN-4_[Klebsiella_pneumoniae]_Partial,penam;penem,LEN-4,antibiotic_inactivation,LEN_beta-lactamase
gb|CAP12352.2|ARO:3002471|LEN-24_[Klebsiella_pneumoniae]_,penam;penem,LEN-24,antibiotic_inactivation,LEN_beta-lactamase
gb|CAP12351.2|ARO:3002470|LEN-23_[Klebsiella_pneumoniae]_,penam;penem,LEN-23,antibiotic_inactivation,LEN_beta-lactamase
gb|CAP12350.2|ARO:3002469|LEN-22_[Klebsiella_pneumoniae]_,penam;penem,LEN-22,antibiotic_inactivation,LEN_beta-lactamase
gb|CAP12349.2|ARO:3002468|LEN-21_[Klebsiella_pneumoniae]_,penam;penem,LEN-21,antibiotic_inactivation,LEN_beta-lactamase
gb|CAP12348.2|ARO:3002467|LEN-20_[Klebsiella_pneumoniae]_,penam;penem,LEN-20,antibiotic_inactivation,LEN_beta-lactamase
gb|CAP12347.2|ARO:3002466|LEN-19_[Klebsiella_pneumoniae]_,penam;penem,LEN-19,antibiotic_inactivation,LEN_beta-lactamase
gb|CAP12346.2|ARO:3002465|LEN-18_[Klebsiella_pneumoniae]_,penam;penem,LEN-18,antibiotic_inactivation,LEN_beta-lactamase
gb|AAU89706.1|ARO:3002464|LEN-16_[Klebsiella_pneumoniae]_,penam;penem,LEN-16,antibiotic_inactivation,LEN_beta-lactamase
gb|ADC58623.1|ARO:3002463|LEN-13_[Klebsiella_variicola_At-22]_,penam;penem,LEN-13,antibiotic_inactivation,LEN_beta-lactamase
gb|PXK69226.1|ARO:3002462|LEN-12_[Klebsiella_variicola]_,penam;penem,LEN-12,antibiotic_inactivation,LEN_beta-lactamase
gb|SAU22663.1|ARO:3002461|LEN-11_[Klebsiella_variicola]_,penam;penem,LEN-11,antibiotic_inactivation,LEN_beta-lactamase
gb|CDA01504.1|ARO:3002460|LEN-10_[Klebsiella_variicola_CAG:634]_,penam;penem,LEN-10,antibiotic_inactivation,LEN_beta-lactamase
gb|AXA30439.1|ARO:3002459|LEN-9_[Klebsiella_variicola]_,penam;penem,LEN-9,antibiotic_inactivation,LEN_beta-lactamase
gb|CEP30258.1|ARO:3002458|LEN-8_[Klebsiella_variicola]_,penam;penem,LEN-8,antibiotic_inactivation,LEN_beta-lactamase
gb|CTQ11867.1|ARO:3002457|LEN-7_[Klebsiella_variicola]_,penam;penem,LEN-7,antibiotic_inactivation,LEN_beta-lactamase
gb|AAU25807.1|ARO:3002456|LEN-5_[Klebsiella_pneumoniae]_,penam;penem,LEN-5,antibiotic_inactivation,LEN_beta-lactamase
gb|AAK69830.1|ARO:3002455|LEN-2_[Klebsiella_pneumoniae]_,penam;penem,LEN-2,antibiotic_inactivation,LEN_beta-lactamase
gb|CAA28198.1|ARO:3002454|LEN-1_[Klebsiella_pneumoniae]_,penam;penem,LEN-1,antibiotic_inactivation,LEN_beta-lactamase
gb|CAP12360.2|ARO:3002453|OKP-B-20_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-20,antibiotic_inactivation,OKP_beta-lactamase
gb|CAP12359.2|ARO:3002452|OKP-B-19_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-19,antibiotic_inactivation,OKP_beta-lactamase
gb|CAP12358.1|ARO:3002451|OKP-B-18_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-18,antibiotic_inactivation,OKP_beta-lactamase
gb|CAP12357.2|ARO:3002450|OKP-B-17_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-17,antibiotic_inactivation,OKP_beta-lactamase
gb|AAV80715.1|ARO:3002446|OKP-B-13_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-13,antibiotic_inactivation,OKP_beta-lactamase
gb|CAG25831.1|ARO:3002445|OKP-B-12_[Klebsiella_pneumoniae]_Partial,cephalosporin;penam,OKP-B-12,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19620.1|ARO:3002444|OKP-B-11_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-11,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19619.1|ARO:3002443|OKP-B-10_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-10,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19618.1|ARO:3002442|OKP-B-9_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-9,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19616.1|ARO:3002441|OKP-B-8_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-8,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19615.1|ARO:3002440|OKP-B-7_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-7,antibiotic_inactivation,OKP_beta-lactamase
gb|CAP12355.2|ARO:3002439|OKP-B-6_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-6,antibiotic_inactivation,OKP_beta-lactamase
gb|CAP12356.2|ARO:3002438|OKP-B-5_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-5,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19612.1|ARO:3002437|OKP-B-4_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-4,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19611.1|ARO:3002436|OKP-B-3_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-3,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19610.1|ARO:3002435|OKP-B-2_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-2,antibiotic_inactivation,OKP_beta-lactamase
gb|CAG25813.2|ARO:3002434|OKP-B-1_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-B-1,antibiotic_inactivation,OKP_beta-lactamase
gb|ACN65418.1|ARO:3002433|OKP-A-16_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-16,antibiotic_inactivation,OKP_beta-lactamase
gb|ACN65419.1|ARO:3002432|OKP-A-15_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-15,antibiotic_inactivation,OKP_beta-lactamase
gb|ACL68095.1|ARO:3002431|OKP-A-14_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-14,antibiotic_inactivation,OKP_beta-lactamase
gb|ACL68096.1|ARO:3002430|OKP-A-13_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-13,antibiotic_inactivation,OKP_beta-lactamase
gb|CAP12354.2|ARO:3002429|OKP-A-12_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-12,antibiotic_inactivation,OKP_beta-lactamase
gb|CAP12353.2|ARO:3002428|OKP-A-11_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-11,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19608.1|ARO:3002427|OKP-A-10_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-10,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19607.1|ARO:3002426|OKP-A-9_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-9,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19606.1|ARO:3002425|OKP-A-8_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-8,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19605.1|ARO:3002424|OKP-A-7_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-7,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19603.1|ARO:3002423|OKP-A-6_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-6,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19602.1|ARO:3002422|OKP-A-5_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-5,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19601.1|ARO:3002421|OKP-A-4_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-4,antibiotic_inactivation,OKP_beta-lactamase
gb|CAJ19599.1|ARO:3002420|OKP-A-3_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-3,antibiotic_inactivation,OKP_beta-lactamase
gb|CAG25815.2|ARO:3002419|OKP-A-2_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-2,antibiotic_inactivation,OKP_beta-lactamase
gb|CAG25812.2|ARO:3002418|OKP-A-1_[Klebsiella_pneumoniae]_,cephalosporin;penam,OKP-A-1,antibiotic_inactivation,OKP_beta-lactamase
gb|CAI43425.1|ARO:3002416|OXY-6-4_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-6-4,antibiotic_inactivation,OXY_beta-lactamase
gb|CAI43424.1|ARO:3002415|OXY-6-3_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-6-3,antibiotic_inactivation,OXY_beta-lactamase
gb|CAI43423.1|ARO:3002414|OXY-6-2_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-6-2,antibiotic_inactivation,OXY_beta-lactamase
gb|CAI43422.1|ARO:3002413|OXY-6-1_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-6-1,antibiotic_inactivation,OXY_beta-lactamase
gb|CAI43419.1|ARO:3002412|OXY-5-2_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-5-2,antibiotic_inactivation,OXY_beta-lactamase
gb|CAI43417.1|ARO:3002411|OXY-5-1_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-5-1,antibiotic_inactivation,OXY_beta-lactamase
gb|AAL78161.1|ARO:3002410|OXY-4-1_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-4-1,antibiotic_inactivation,OXY_beta-lactamase
gb|AAN28732.1|ARO:3002409|OXY-3-1_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-3-1,antibiotic_inactivation,OXY_beta-lactamase
gb|ACV44456.1|ARO:3002405|OXY-2-10_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-2-10,antibiotic_inactivation,OXY_beta-lactamase
gb|ACV44455.1|ARO:3002404|OXY-2-9_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-2-9,antibiotic_inactivation,OXY_beta-lactamase
gb|AAL17873.1|ARO:3002403|OXY-2-8_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-2-8,antibiotic_inactivation,OXY_beta-lactamase
gb|CAA88908.1|ARO:3002402|OXY-2-7_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-2-7,antibiotic_inactivation,OXY_beta-lactamase
gb|AAL78278.2|ARO:3002401|OXY-2-6_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-2-6,antibiotic_inactivation,OXY_beta-lactamase
gb|CAG34107.1|ARO:3002400|OXY-2-5_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-2-5,antibiotic_inactivation,OXY_beta-lactamase
gb|CAB42614.1|ARO:3002399|OXY-2-4_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-2-4,antibiotic_inactivation,OXY_beta-lactamase
gb|AAL78281.2|ARO:3002398|OXY-2-3_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-2-3,antibiotic_inactivation,OXY_beta-lactamase
gb|AAL79541.1|ARO:3002397|OXY-2-2_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-2-2,antibiotic_inactivation,OXY_beta-lactamase
gb|CAI43414.1|ARO:3002396|OXY-2-1_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-2-1,antibiotic_inactivation,OXY_beta-lactamase
gb|CAB42615.1|ARO:3002394|OXY-1-6_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-1-6,antibiotic_inactivation,OXY_beta-lactamase
gb|AAL78276.1|ARO:3002392|OXY-1-4_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-1-4,antibiotic_inactivation,OXY_beta-lactamase
gb|AAL78275.1|ARO:3002391|OXY-1-3_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-1-3,antibiotic_inactivation,OXY_beta-lactamase
gb|CAI43413.1|ARO:3002390|OXY-1-2_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-1-2,antibiotic_inactivation,OXY_beta-lactamase
gb|CAA82916.1|ARO:3002389|OXY-1-1_[Klebsiella_oxytoca]_,cephalosporin;monobactam;penam,OXY-1-1,antibiotic_inactivation,OXY_beta-lactamase
gb|ACT09140.1|ARO:3002387|BEL-3_[Pseudomonas_aeruginosa]_,cephalosporin;monobactam;penam,BEL-3,antibiotic_inactivation,BEL_beta-lactamase
gb|ACV69996.1|ARO:3002386|BEL-2_[Pseudomonas_aeruginosa]_,cephalosporin;monobactam;penam,BEL-2,antibiotic_inactivation,BEL_beta-lactamase
gb|AAZ04368.1|ARO:3002385|BEL-1_[Pseudomonas_aeruginosa]_,cephalosporin;monobactam;penam,BEL-1,antibiotic_inactivation,BEL_beta-lactamase
gb|AHV85514.1|ARO:3002383|SME-5_[Serratia_marcescens]_,carbapenem,SME-5,antibiotic_inactivation,SME_beta-lactamase
gb|AHA49908.1|ARO:3002382|SME-4_[Serratia_marcescens]_,carbapenem,SME-4,antibiotic_inactivation,SME_beta-lactamase
gb|AAS92558.1|ARO:3002381|SME-3_[Serratia_marcescens]_,carbapenem,SME-3,antibiotic_inactivation,SME_beta-lactamase
gb|AAG29813.1|ARO:3002380|SME-2_[Serratia_marcescens]_,carbapenem,SME-2,antibiotic_inactivation,SME_beta-lactamase
gb|CAA82281.1|ARO:3002379|SME-1_[Serratia_marcescens]_,carbapenem,SME-1,antibiotic_inactivation,SME_beta-lactamase
gb|AAK14293.1|ARO:3002378|VEB-9_[Pseudomonas_aeruginosa]_,cephalosporin;monobactam,VEB-9,antibiotic_inactivation,VEB_beta-lactamase
gb|AGH33739.1|ARO:3002377|VEB-8_[Escherichia_coli]_,cephalosporin;monobactam,VEB-8,antibiotic_inactivation,VEB_beta-lactamase
gb|ACO56763.1|ARO:3002376|VEB-7_[Acinetobacter_baumannii]_,cephalosporin;monobactam,VEB-7,antibiotic_inactivation,VEB_beta-lactamase
gb|ABN80430.1|ARO:3002375|VEB-5_[Escherichia_coli]_,cephalosporin;monobactam,VEB-5,antibiotic_inactivation,VEB_beta-lactamase
gb|ACA34904.1|ARO:3002374|VEB-6_[Proteus_mirabilis]_,cephalosporin;monobactam,VEB-6,antibiotic_inactivation,VEB_beta-lactamase
gb|ABM54868.1|ARO:3002373|VEB-4_[Proteus_mirabilis]_,cephalosporin;monobactam,VEB-4,antibiotic_inactivation,VEB_beta-lactamase
gb|AAS48620.1|ARO:3002372|VEB-3_[Enterobacter_cloacae]_,cephalosporin;monobactam,VEB-3,antibiotic_inactivation,VEB_beta-lactamase
gb|AAK29174.1|ARO:3002371|VEB-2_[Pseudomonas_aeruginosa]_,cephalosporin;monobactam,VEB-2,antibiotic_inactivation,VEB_beta-lactamase
gb|CAM88398.1|ARO:3002370|VEB-1_[Acinetobacter_baumannii_AYE]_,cephalosporin;monobactam,VEB-1,antibiotic_inactivation,VEB_beta-lactamase
gb|AEI54993.1|ARO:3002369|PER-7_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;monobactam;penam;penem,PER-7,antibiotic_inactivation,PER_beta-lactamase
gb|ADD80743.1|ARO:3002368|PER-6_[Aeromonas_allosaccharophila]_,carbapenem;cephalosporin;monobactam;penam;penem,PER-6,antibiotic_inactivation,PER_beta-lactamase
gb|WP_063864594.1|ARO:3002367|PER-5_[Providencia_rettgeri]_,carbapenem;cephalosporin;monobactam;penam;penem,PER-5,antibiotic_inactivation,PER_beta-lactamase
gb|ACE77058.1|ARO:3002366|PER-4_[Proteus_vulgaris]_,carbapenem;cephalosporin;monobactam;penam;penem,PER-4,antibiotic_inactivation,PER_beta-lactamase
gb|AAU89132.1|ARO:3002365|PER-3_[Aeromonas_caviae]_,carbapenem;cephalosporin;monobactam;penam;penem,PER-3,antibiotic_inactivation,PER_beta-lactamase
gb|CAA63714.1|ARO:3002364|PER-2_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium]_,carbapenem;cephalosporin;monobactam;penam;penem,PER-2,antibiotic_inactivation,PER_beta-lactamase
gb|CAA79968.1|ARO:3002363|PER-1_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;monobactam;penam;penem,PER-1,antibiotic_inactivation,PER_beta-lactamase
gb|BAO79439.1|ARO:3002362|NDM-12_[Escherichia_coli]_,carbapenem;cephalosporin;cephamycin;penam,NDM-12,antibiotic_inactivation,NDM_beta-lactamase
gb|AJE61443.1|ARO:3002361|NDM-11_[Escherichia_coli]_,carbapenem;cephalosporin;cephamycin;penam,NDM-11,antibiotic_inactivation,NDM_beta-lactamase
gb|AGT37351.1|ARO:3002360|NDM-10_[Klebsiella_pneumoniae_subsp._pneumoniae]_,carbapenem;cephalosporin;cephamycin;penam,NDM-10,antibiotic_inactivation,NDM_beta-lactamase
gb|AGU91756.1|ARO:3002359|NDM-9_[Klebsiella_pneumoniae_subsp._pneumoniae]_,carbapenem;cephalosporin;cephamycin;penam,NDM-9,antibiotic_inactivation,NDM_beta-lactamase
gb|BAM84089.1|ARO:3002358|NDM-8_[Escherichia_coli]_,carbapenem;cephalosporin;cephamycin;penam,NDM-8,antibiotic_inactivation,NDM_beta-lactamase
gb|AFQ31613.1|ARO:3002357|NDM-7_[Escherichia_coli]_,carbapenem;cephalosporin;cephamycin;penam,NDM-7,antibiotic_inactivation,NDM_beta-lactamase
gb|AEX08599.1|ARO:3002356|NDM-6_[Escherichia_coli]_,carbapenem;cephalosporin;cephamycin;penam,NDM-6,antibiotic_inactivation,NDM_beta-lactamase
gb|AFB82585.1|ARO:3002355|NDM-4_[Escherichia_coli]_,carbapenem;cephalosporin;cephamycin;penam;penem,NDM-4,antibiotic_inactivation,NDM_beta-lactamase
gb|AFK80349.1|ARO:3002354|NDM-3_[Escherichia_coli]_,carbapenem;cephalosporin;cephamycin;penam,NDM-3,antibiotic_inactivation,NDM_beta-lactamase
gb|BAP75641.1|ARO:3002353|GES-24_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,GES-24,antibiotic_inactivation,GES_beta-lactamase
gb|AGT20529.1|ARO:3002352|GES-23_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,GES-23,antibiotic_inactivation,GES_beta-lactamase
gb|AFU25739.1|ARO:3002351|GES-22_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,GES-22,antibiotic_inactivation,GES_beta-lactamase
gb|AFK80745.1|ARO:3002350|GES-21_[uncultured_bacterium]_,carbapenem;cephalosporin;penam,GES-21,antibiotic_inactivation,GES_beta-lactamase
gb|AEZ05108.1|ARO:3002349|GES-20_[Escherichia_coli]_,carbapenem;cephalosporin;penam,GES-20,antibiotic_inactivation,GES_beta-lactamase
gb|AEZ05107.1|ARO:3002348|GES-19_[Escherichia_coli]_,carbapenem;cephalosporin;penam,GES-19,antibiotic_inactivation,GES_beta-lactamase
gb|AEX59144.1|ARO:3002347|GES-18_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,GES-18,antibiotic_inactivation,GES_beta-lactamase
gb|ADZ48685.1|ARO:3002346|GES-17_[Escherichia_coli]_,carbapenem;cephalosporin;penam,GES-17,antibiotic_inactivation,GES_beta-lactamase
gb|ADJ94120.1|ARO:3002345|GES-16_[Serratia_marcescens]_,carbapenem;cephalosporin;penam,GES-16,antibiotic_inactivation,GES_beta-lactamase
gb|ACZ98826.1|ARO:3002344|GES-15_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,GES-15,antibiotic_inactivation,GES_beta-lactamase
gb|ADC91899.1|ARO:3002343|GES-14_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,GES-14,antibiotic_inactivation,GES_beta-lactamase
gb|ACZ54536.1|ARO:3002342|GES-13_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,GES-13,antibiotic_inactivation,GES_beta-lactamase
gb|CBG22732.1|ARO:3002341|GES-12_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,GES-12,antibiotic_inactivation,GES_beta-lactamase
gb|ACS44714.1|ARO:3002340|GES-11_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,GES-11,antibiotic_inactivation,GES_beta-lactamase
gb|ACS73598.1|ARO:3002339|GES-10_[uncultured_bacterium]_,carbapenem;cephalosporin;penam,GES-10,antibiotic_inactivation,GES_beta-lactamase
gb|AAY43207.1|ARO:3002338|GES-9_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,GES-9,antibiotic_inactivation,GES_beta-lactamase
gb|AAK18183.1|ARO:3002337|GES-8_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,GES-8,antibiotic_inactivation,GES_beta-lactamase
gb|AAP22974.1|ARO:3002336|GES-7_[Escherichia_coli]_,carbapenem;cephalosporin;penam,GES-7,antibiotic_inactivation,GES_beta-lactamase
gb|AAR97271.1|ARO:3002335|GES-6_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,GES-6,antibiotic_inactivation,GES_beta-lactamase
gb|AAR97270.1|ARO:3002334|GES-5_[Escherichia_coli]_,carbapenem;cephalosporin;penam,GES-5,antibiotic_inactivation,GES_beta-lactamase
gb|BAD08689.1|ARO:3002333|GES-4_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,GES-4,antibiotic_inactivation,GES_beta-lactamase
gb|BAD06399.1|ARO:3002332|GES-3_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,GES-3,antibiotic_inactivation,GES_beta-lactamase
gb|AAK58421.1|ARO:3002331|GES-2_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,GES-2,antibiotic_inactivation,GES_beta-lactamase
gb|AAF27723.1|ARO:3002330|GES-1_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,GES-1,antibiotic_inactivation,GES_beta-lactamase
gb|AIH07017.1|ARO:3002329|KPC-19_[Klebsiella_pneumoniae_subsp._pneumoniae]_,carbapenem;cephalosporin;monobactam;penam,KPC-19,antibiotic_inactivation,KPC_beta-lactamase
gb|AGJ01154.1|ARO:3002327|KPC-17_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;monobactam;penam,KPC-17,antibiotic_inactivation,KPC_beta-lactamase
gb|AGJ01153.1|ARO:3002326|KPC-16_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;monobactam;penam,KPC-16,antibiotic_inactivation,KPC_beta-lactamase
gb|AGF70638.1|ARO:3002325|KPC-15_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;monobactam;penam,KPC-15,antibiotic_inactivation,KPC_beta-lactamase
gb|AFV48348.1|ARO:3002324|KPC-14_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;monobactam;penam,KPC-14,antibiotic_inactivation,KPC_beta-lactamase
gb|AEA73284.1|ARO:3002323|KPC-13_[Enterobacter_cloacae]_,carbapenem;cephalosporin;monobactam;penam,KPC-13,antibiotic_inactivation,KPC_beta-lactamase
gb|ADZ75467.1|ARO:3002322|KPC-12_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;monobactam;penam,KPC-12,antibiotic_inactivation,KPC_beta-lactamase
gb|ADH95186.1|ARO:3002321|KPC-11_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;monobactam;penam,KPC-11,antibiotic_inactivation,KPC_beta-lactamase
gb|ACS35345.1|ARO:3002320|KPC-10_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;monobactam;penam,KPC-10,antibiotic_inactivation,KPC_beta-lactamase
gb|ACM91559.1|ARO:3002319|KPC-9_[Escherichia_coli]_Partial,carbapenem;cephalosporin;monobactam;penam,KPC-9,antibiotic_inactivation,KPC_beta-lactamase
gb|ACI95258.1|ARO:3002318|KPC-8_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;monobactam;penam,KPC-8,antibiotic_inactivation,KPC_beta-lactamase
gb|ACE62798.1|ARO:3002317|KPC-7_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;monobactam;penam,KPC-7,antibiotic_inactivation,KPC_beta-lactamase
gb|ACB71165.1|ARO:3002316|KPC-6_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;monobactam;penam,KPC-6,antibiotic_inactivation,KPC_beta-lactamase
gb|ABY91240.1|ARO:3002315|KPC-5_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;monobactam;penam,KPC-5,antibiotic_inactivation,KPC_beta-lactamase
gb|ACA34343.1|ARO:3002314|KPC-4_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;monobactam;penam,KPC-4,antibiotic_inactivation,KPC_beta-lactamase
gb|AAL05630.1|ARO:3002313|KPC-3_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;monobactam;penam,KPC-3,antibiotic_inactivation,KPC_beta-lactamase
gb|AAK70220.1|ARO:3002312|KPC-1_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;monobactam;penam,KPC-1,antibiotic_inactivation,KPC_beta-lactamase
gb|AGS82586.1|ARO:3002309|VIM-39_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;cephamycin;penam;penem,VIM-39,antibiotic_inactivation,VIM_beta-lactamase
gb|AGE83081.2|ARO:3002308|VIM-38_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;cephamycin;penam;penem,VIM-38,antibiotic_inactivation,VIM_beta-lactamase
gb|AGC50807.1|ARO:3002307|VIM-37_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;cephamycin;penam;penem,VIM-37,antibiotic_inactivation,VIM_beta-lactamase
